# LRD Data from Krishna from Kocevski et al
# Survey: NGDEEP
# The value or p is taken to be 1 for now
# counter   z       M1450   p
  813       3.80    -20.70  1.00000
  814       3.80    -20.65  1.00000
  815       3.80    -20.60  1.00000
  816       3.80    -20.55  1.00000
  817       3.80    -20.50  1.00000
  818       3.80    -20.45  1.00000
  819       3.80    -20.40  1.00000
  820       3.80    -20.35  1.00000
  821       3.80    -20.30  1.00000
  822       3.80    -20.25  1.00000
  823       3.80    -20.20  1.00000
  824       3.80    -20.15  1.00000
  825       3.80    -20.10  1.00000
  826       3.80    -20.05  1.00000
  827       3.80    -20.00  1.00000
  828       3.80    -19.95  1.00000
  829       3.80    -19.90  1.00000
  830       3.80    -19.85  1.00000
  831       3.80    -19.80  1.00000
  832       3.80    -19.75  1.00000
  833       3.80    -19.70  1.00000
  834       3.80    -19.65  1.00000
  835       3.80    -19.60  1.00000
  836       3.80    -19.55  1.00000
  837       3.80    -19.50  1.00000
  838       3.80    -19.45  1.00000
  839       3.80    -19.40  1.00000
  840       3.80    -19.35  1.00000
  841       3.80    -19.30  1.00000
  842       3.80    -19.25  1.00000
  843       3.80    -19.20  1.00000
  844       3.80    -19.15  1.00000
  845       3.80    -19.10  1.00000
  846       3.80    -19.05  1.00000
  847       3.80    -19.00  1.00000
  848       3.80    -18.95  1.00000
  849       3.80    -18.90  1.00000
  850       3.80    -18.85  1.00000
  851       3.80    -18.80  1.00000
  852       3.80    -18.75  1.00000
  853       3.80    -18.70  1.00000
  854       3.80    -18.65  1.00000
  855       3.80    -18.60  1.00000
  856       3.80    -18.55  1.00000
  857       3.80    -18.50  1.00000
  858       3.80    -18.45  1.00000
  859       3.80    -18.40  1.00000
  860       3.80    -18.35  1.00000
  861       3.80    -18.30  1.00000
  862       3.80    -18.25  1.00000
  863       3.80    -18.20  1.00000
  864       3.80    -18.15  1.00000
  865       3.80    -18.10  1.00000
  866       3.80    -18.05  1.00000
  867       3.80    -18.00  1.00000
  868       3.80    -17.95  1.00000
  869       3.80    -17.90  1.00000
  870       3.80    -17.85  1.00000
  871       3.80    -17.80  1.00000
  872       3.80    -17.75  1.00000
  873       3.80    -17.70  1.00000
  874       3.80    -17.65  1.00000
  875       3.80    -17.60  1.00000
  876       3.80    -17.55  1.00000
  877       3.80    -17.50  1.00000
  878       3.80    -17.45  1.00000
  879       3.80    -17.40  1.00000
  880       3.80    -17.35  1.00000
  881       3.80    -17.30  1.00000
  882       3.80    -17.25  1.00000
  883       3.80    -17.20  1.00000
  884       3.80    -17.15  1.00000
  885       3.80    -17.10  1.00000
  886       3.80    -17.05  1.00000
  887       3.80    -17.00  1.00000
  888       3.80    -16.95  1.00000
  889       3.80    -16.90  1.00000
  890       3.80    -16.85  1.00000
  891       3.80    -16.80  1.00000
  892       3.80    -16.75  1.00000
  893       3.80    -16.70  1.00000
  894       3.80    -16.65  1.00000
  895       3.80    -16.60  1.00000
  896       3.80    -16.55  1.00000
  897       3.80    -16.50  1.00000
  898       3.80    -16.45  1.00000
  899       3.80    -16.40  1.00000
  900       3.80    -16.35  1.00000
  901       3.80    -16.30  1.00000
  902       3.80    -16.25  1.00000
  903       3.80    -16.20  1.00000
  904       3.80    -16.15  1.00000
  905       3.80    -16.10  1.00000
  906       3.80    -16.05  1.00000
  907       3.80    -16.00  1.00000
  908       3.80    -15.95  1.00000
  909       3.80    -15.90  1.00000
  910       3.80    -15.85  1.00000
  911       3.80    -15.80  1.00000
  912       3.80    -15.75  1.00000
  913       3.80    -15.70  1.00000
  914       3.80    -15.65  1.00000
  915       3.80    -15.60  1.00000
  916       3.80    -15.55  1.00000
  917       3.80    -15.50  1.00000
  918       3.80    -15.45  1.00000
  919       3.80    -15.40  1.00000
  920       3.80    -15.35  1.00000
  921       3.80    -15.30  1.00000
  922       3.80    -15.25  1.00000
  923       3.80    -15.20  1.00000
  924       3.80    -15.15  1.00000
  925       3.80    -15.10  1.00000
  926       3.80    -15.05  1.00000
  927       3.80    -15.00  1.00000
  928       3.80    -14.95  1.00000
  929       3.85    -20.70  1.00000
  930       3.85    -20.65  1.00000
  931       3.85    -20.60  1.00000
  932       3.85    -20.55  1.00000
  933       3.85    -20.50  1.00000
  934       3.85    -20.45  1.00000
  935       3.85    -20.40  1.00000
  936       3.85    -20.35  1.00000
  937       3.85    -20.30  1.00000
  938       3.85    -20.25  1.00000
  939       3.85    -20.20  1.00000
  940       3.85    -20.15  1.00000
  941       3.85    -20.10  1.00000
  942       3.85    -20.05  1.00000
  943       3.85    -20.00  1.00000
  944       3.85    -19.95  1.00000
  945       3.85    -19.90  1.00000
  946       3.85    -19.85  1.00000
  947       3.85    -19.80  1.00000
  948       3.85    -19.75  1.00000
  949       3.85    -19.70  1.00000
  950       3.85    -19.65  1.00000
  951       3.85    -19.60  1.00000
  952       3.85    -19.55  1.00000
  953       3.85    -19.50  1.00000
  954       3.85    -19.45  1.00000
  955       3.85    -19.40  1.00000
  956       3.85    -19.35  1.00000
  957       3.85    -19.30  1.00000
  958       3.85    -19.25  1.00000
  959       3.85    -19.20  1.00000
  960       3.85    -19.15  1.00000
  961       3.85    -19.10  1.00000
  962       3.85    -19.05  1.00000
  963       3.85    -19.00  1.00000
  964       3.85    -18.95  1.00000
  965       3.85    -18.90  1.00000
  966       3.85    -18.85  1.00000
  967       3.85    -18.80  1.00000
  968       3.85    -18.75  1.00000
  969       3.85    -18.70  1.00000
  970       3.85    -18.65  1.00000
  971       3.85    -18.60  1.00000
  972       3.85    -18.55  1.00000
  973       3.85    -18.50  1.00000
  974       3.85    -18.45  1.00000
  975       3.85    -18.40  1.00000
  976       3.85    -18.35  1.00000
  977       3.85    -18.30  1.00000
  978       3.85    -18.25  1.00000
  979       3.85    -18.20  1.00000
  980       3.85    -18.15  1.00000
  981       3.85    -18.10  1.00000
  982       3.85    -18.05  1.00000
  983       3.85    -18.00  1.00000
  984       3.85    -17.95  1.00000
  985       3.85    -17.90  1.00000
  986       3.85    -17.85  1.00000
  987       3.85    -17.80  1.00000
  988       3.85    -17.75  1.00000
  989       3.85    -17.70  1.00000
  990       3.85    -17.65  1.00000
  991       3.85    -17.60  1.00000
  992       3.85    -17.55  1.00000
  993       3.85    -17.50  1.00000
  994       3.85    -17.45  1.00000
  995       3.85    -17.40  1.00000
  996       3.85    -17.35  1.00000
  997       3.85    -17.30  1.00000
  998       3.85    -17.25  1.00000
  999       3.85    -17.20  1.00000
  1000      3.85    -17.15  1.00000
  1001      3.85    -17.10  1.00000
  1002      3.85    -17.05  1.00000
  1003      3.85    -17.00  1.00000
  1004      3.85    -16.95  1.00000
  1005      3.85    -16.90  1.00000
  1006      3.85    -16.85  1.00000
  1007      3.85    -16.80  1.00000
  1008      3.85    -16.75  1.00000
  1009      3.85    -16.70  1.00000
  1010      3.85    -16.65  1.00000
  1011      3.85    -16.60  1.00000
  1012      3.85    -16.55  1.00000
  1013      3.85    -16.50  1.00000
  1014      3.85    -16.45  1.00000
  1015      3.85    -16.40  1.00000
  1016      3.85    -16.35  1.00000
  1017      3.85    -16.30  1.00000
  1018      3.85    -16.25  1.00000
  1019      3.85    -16.20  1.00000
  1020      3.85    -16.15  1.00000
  1021      3.85    -16.10  1.00000
  1022      3.85    -16.05  1.00000
  1023      3.85    -16.00  1.00000
  1024      3.85    -15.95  1.00000
  1025      3.85    -15.90  1.00000
  1026      3.85    -15.85  1.00000
  1027      3.85    -15.80  1.00000
  1028      3.85    -15.75  1.00000
  1029      3.85    -15.70  1.00000
  1030      3.85    -15.65  1.00000
  1031      3.85    -15.60  1.00000
  1032      3.85    -15.55  1.00000
  1033      3.85    -15.50  1.00000
  1034      3.85    -15.45  1.00000
  1035      3.85    -15.40  1.00000
  1036      3.85    -15.35  1.00000
  1037      3.85    -15.30  1.00000
  1038      3.85    -15.25  1.00000
  1039      3.85    -15.20  1.00000
  1040      3.85    -15.15  1.00000
  1041      3.85    -15.10  1.00000
  1042      3.85    -15.05  1.00000
  1043      3.85    -15.00  1.00000
  1044      3.85    -14.95  1.00000
  1045      3.90    -20.70  1.00000
  1046      3.90    -20.65  1.00000
  1047      3.90    -20.60  1.00000
  1048      3.90    -20.55  1.00000
  1049      3.90    -20.50  1.00000
  1050      3.90    -20.45  1.00000
  1051      3.90    -20.40  1.00000
  1052      3.90    -20.35  1.00000
  1053      3.90    -20.30  1.00000
  1054      3.90    -20.25  1.00000
  1055      3.90    -20.20  1.00000
  1056      3.90    -20.15  1.00000
  1057      3.90    -20.10  1.00000
  1058      3.90    -20.05  1.00000
  1059      3.90    -20.00  1.00000
  1060      3.90    -19.95  1.00000
  1061      3.90    -19.90  1.00000
  1062      3.90    -19.85  1.00000
  1063      3.90    -19.80  1.00000
  1064      3.90    -19.75  1.00000
  1065      3.90    -19.70  1.00000
  1066      3.90    -19.65  1.00000
  1067      3.90    -19.60  1.00000
  1068      3.90    -19.55  1.00000
  1069      3.90    -19.50  1.00000
  1070      3.90    -19.45  1.00000
  1071      3.90    -19.40  1.00000
  1072      3.90    -19.35  1.00000
  1073      3.90    -19.30  1.00000
  1074      3.90    -19.25  1.00000
  1075      3.90    -19.20  1.00000
  1076      3.90    -19.15  1.00000
  1077      3.90    -19.10  1.00000
  1078      3.90    -19.05  1.00000
  1079      3.90    -19.00  1.00000
  1080      3.90    -18.95  1.00000
  1081      3.90    -18.90  1.00000
  1082      3.90    -18.85  1.00000
  1083      3.90    -18.80  1.00000
  1084      3.90    -18.75  1.00000
  1085      3.90    -18.70  1.00000
  1086      3.90    -18.65  1.00000
  1087      3.90    -18.60  1.00000
  1088      3.90    -18.55  1.00000
  1089      3.90    -18.50  1.00000
  1090      3.90    -18.45  1.00000
  1091      3.90    -18.40  1.00000
  1092      3.90    -18.35  1.00000
  1093      3.90    -18.30  1.00000
  1094      3.90    -18.25  1.00000
  1095      3.90    -18.20  1.00000
  1096      3.90    -18.15  1.00000
  1097      3.90    -18.10  1.00000
  1098      3.90    -18.05  1.00000
  1099      3.90    -18.00  1.00000
  1100      3.90    -17.95  1.00000
  1101      3.90    -17.90  1.00000
  1102      3.90    -17.85  1.00000
  1103      3.90    -17.80  1.00000
  1104      3.90    -17.75  1.00000
  1105      3.90    -17.70  1.00000
  1106      3.90    -17.65  1.00000
  1107      3.90    -17.60  1.00000
  1108      3.90    -17.55  1.00000
  1109      3.90    -17.50  1.00000
  1110      3.90    -17.45  1.00000
  1111      3.90    -17.40  1.00000
  1112      3.90    -17.35  1.00000
  1113      3.90    -17.30  1.00000
  1114      3.90    -17.25  1.00000
  1115      3.90    -17.20  1.00000
  1116      3.90    -17.15  1.00000
  1117      3.90    -17.10  1.00000
  1118      3.90    -17.05  1.00000
  1119      3.90    -17.00  1.00000
  1120      3.90    -16.95  1.00000
  1121      3.90    -16.90  1.00000
  1122      3.90    -16.85  1.00000
  1123      3.90    -16.80  1.00000
  1124      3.90    -16.75  1.00000
  1125      3.90    -16.70  1.00000
  1126      3.90    -16.65  1.00000
  1127      3.90    -16.60  1.00000
  1128      3.90    -16.55  1.00000
  1129      3.90    -16.50  1.00000
  1130      3.90    -16.45  1.00000
  1131      3.90    -16.40  1.00000
  1132      3.90    -16.35  1.00000
  1133      3.90    -16.30  1.00000
  1134      3.90    -16.25  1.00000
  1135      3.90    -16.20  1.00000
  1136      3.90    -16.15  1.00000
  1137      3.90    -16.10  1.00000
  1138      3.90    -16.05  1.00000
  1139      3.90    -16.00  1.00000
  1140      3.90    -15.95  1.00000
  1141      3.90    -15.90  1.00000
  1142      3.90    -15.85  1.00000
  1143      3.90    -15.80  1.00000
  1144      3.90    -15.75  1.00000
  1145      3.90    -15.70  1.00000
  1146      3.90    -15.65  1.00000
  1147      3.90    -15.60  1.00000
  1148      3.90    -15.55  1.00000
  1149      3.90    -15.50  1.00000
  1150      3.90    -15.45  1.00000
  1151      3.90    -15.40  1.00000
  1152      3.90    -15.35  1.00000
  1153      3.90    -15.30  1.00000
  1154      3.90    -15.25  1.00000
  1155      3.90    -15.20  1.00000
  1156      3.90    -15.15  1.00000
  1157      3.90    -15.10  1.00000
  1158      3.90    -15.05  1.00000
  1159      3.90    -15.00  1.00000
  1160      3.90    -14.95  1.00000
  1161      3.95    -20.70  1.00000
  1162      3.95    -20.65  1.00000
  1163      3.95    -20.60  1.00000
  1164      3.95    -20.55  1.00000
  1165      3.95    -20.50  1.00000
  1166      3.95    -20.45  1.00000
  1167      3.95    -20.40  1.00000
  1168      3.95    -20.35  1.00000
  1169      3.95    -20.30  1.00000
  1170      3.95    -20.25  1.00000
  1171      3.95    -20.20  1.00000
  1172      3.95    -20.15  1.00000
  1173      3.95    -20.10  1.00000
  1174      3.95    -20.05  1.00000
  1175      3.95    -20.00  1.00000
  1176      3.95    -19.95  1.00000
  1177      3.95    -19.90  1.00000
  1178      3.95    -19.85  1.00000
  1179      3.95    -19.80  1.00000
  1180      3.95    -19.75  1.00000
  1181      3.95    -19.70  1.00000
  1182      3.95    -19.65  1.00000
  1183      3.95    -19.60  1.00000
  1184      3.95    -19.55  1.00000
  1185      3.95    -19.50  1.00000
  1186      3.95    -19.45  1.00000
  1187      3.95    -19.40  1.00000
  1188      3.95    -19.35  1.00000
  1189      3.95    -19.30  1.00000
  1190      3.95    -19.25  1.00000
  1191      3.95    -19.20  1.00000
  1192      3.95    -19.15  1.00000
  1193      3.95    -19.10  1.00000
  1194      3.95    -19.05  1.00000
  1195      3.95    -19.00  1.00000
  1196      3.95    -18.95  1.00000
  1197      3.95    -18.90  1.00000
  1198      3.95    -18.85  1.00000
  1199      3.95    -18.80  1.00000
  1200      3.95    -18.75  1.00000
  1201      3.95    -18.70  1.00000
  1202      3.95    -18.65  1.00000
  1203      3.95    -18.60  1.00000
  1204      3.95    -18.55  1.00000
  1205      3.95    -18.50  1.00000
  1206      3.95    -18.45  1.00000
  1207      3.95    -18.40  1.00000
  1208      3.95    -18.35  1.00000
  1209      3.95    -18.30  1.00000
  1210      3.95    -18.25  1.00000
  1211      3.95    -18.20  1.00000
  1212      3.95    -18.15  1.00000
  1213      3.95    -18.10  1.00000
  1214      3.95    -18.05  1.00000
  1215      3.95    -18.00  1.00000
  1216      3.95    -17.95  1.00000
  1217      3.95    -17.90  1.00000
  1218      3.95    -17.85  1.00000
  1219      3.95    -17.80  1.00000
  1220      3.95    -17.75  1.00000
  1221      3.95    -17.70  1.00000
  1222      3.95    -17.65  1.00000
  1223      3.95    -17.60  1.00000
  1224      3.95    -17.55  1.00000
  1225      3.95    -17.50  1.00000
  1226      3.95    -17.45  1.00000
  1227      3.95    -17.40  1.00000
  1228      3.95    -17.35  1.00000
  1229      3.95    -17.30  1.00000
  1230      3.95    -17.25  1.00000
  1231      3.95    -17.20  1.00000
  1232      3.95    -17.15  1.00000
  1233      3.95    -17.10  1.00000
  1234      3.95    -17.05  1.00000
  1235      3.95    -17.00  1.00000
  1236      3.95    -16.95  1.00000
  1237      3.95    -16.90  1.00000
  1238      3.95    -16.85  1.00000
  1239      3.95    -16.80  1.00000
  1240      3.95    -16.75  1.00000
  1241      3.95    -16.70  1.00000
  1242      3.95    -16.65  1.00000
  1243      3.95    -16.60  1.00000
  1244      3.95    -16.55  1.00000
  1245      3.95    -16.50  1.00000
  1246      3.95    -16.45  1.00000
  1247      3.95    -16.40  1.00000
  1248      3.95    -16.35  1.00000
  1249      3.95    -16.30  1.00000
  1250      3.95    -16.25  1.00000
