# LRD Data from Krishna from Kocevski et al
# Survey: CEERS
# The value or p is taken to be 1 for now
# counter   z       M1450   p
  24000     10.75   -16.57  1.00000
  24001     10.75   -16.52  1.00000
  24002     10.75   -16.47  1.00000
  24003     10.75   -16.42  1.00000
  24004     10.75   -16.37  1.00000
  24005     10.75   -16.32  1.00000
  24006     10.75   -16.27  1.00000
  24007     10.75   -16.22  1.00000
  24008     10.75   -16.17  1.00000
  24009     10.75   -16.12  1.00000
  24010     10.75   -16.07  1.00000
  24011     10.75   -16.02  1.00000
  24012     10.75   -15.97  1.00000
  24013     10.75   -15.92  1.00000
  24014     10.75   -15.87  1.00000
  24015     10.75   -15.82  1.00000
  24016     10.75   -15.77  1.00000
  24017     10.75   -15.72  1.00000
  24018     10.75   -15.67  1.00000
  24019     10.75   -15.62  1.00000
  24020     10.75   -15.57  1.00000
  24021     10.75   -15.52  1.00000
  24022     10.75   -15.47  1.00000
  24023     10.75   -15.42  1.00000
  24024     10.75   -15.37  1.00000
  24025     10.80   -22.47  1.00000
  24026     10.80   -22.42  1.00000
  24027     10.80   -22.37  1.00000
  24028     10.80   -22.32  1.00000
  24029     10.80   -22.27  1.00000
  24030     10.80   -22.22  1.00000
  24031     10.80   -22.17  1.00000
  24032     10.80   -22.12  1.00000
  24033     10.80   -22.07  1.00000
  24034     10.80   -22.02  1.00000
  24035     10.80   -21.97  1.00000
  24036     10.80   -21.92  1.00000
  24037     10.80   -21.87  1.00000
  24038     10.80   -21.82  1.00000
  24039     10.80   -21.77  1.00000
  24040     10.80   -21.72  1.00000
  24041     10.80   -21.67  1.00000
  24042     10.80   -21.62  1.00000
  24043     10.80   -21.57  1.00000
  24044     10.80   -21.52  1.00000
  24045     10.80   -21.47  1.00000
  24046     10.80   -21.42  1.00000
  24047     10.80   -21.37  1.00000
  24048     10.80   -21.32  1.00000
  24049     10.80   -21.27  1.00000
  24050     10.80   -21.22  1.00000
  24051     10.80   -21.17  1.00000
  24052     10.80   -21.12  1.00000
  24053     10.80   -21.07  1.00000
  24054     10.80   -21.02  1.00000
  24055     10.80   -20.97  1.00000
  24056     10.80   -20.92  1.00000
  24057     10.80   -20.87  1.00000
  24058     10.80   -20.82  1.00000
  24059     10.80   -20.77  1.00000
  24060     10.80   -20.72  1.00000
  24061     10.80   -20.67  1.00000
  24062     10.80   -20.62  1.00000
  24063     10.80   -20.57  1.00000
  24064     10.80   -20.52  1.00000
  24065     10.80   -20.47  1.00000
  24066     10.80   -20.42  1.00000
  24067     10.80   -20.37  1.00000
  24068     10.80   -20.32  1.00000
  24069     10.80   -20.27  1.00000
  24070     10.80   -20.22  1.00000
  24071     10.80   -20.17  1.00000
  24072     10.80   -20.12  1.00000
  24073     10.80   -20.07  1.00000
  24074     10.80   -20.02  1.00000
  24075     10.80   -19.97  1.00000
  24076     10.80   -19.92  1.00000
  24077     10.80   -19.87  1.00000
  24078     10.80   -19.82  1.00000
  24079     10.80   -19.77  1.00000
  24080     10.80   -19.72  1.00000
  24081     10.80   -19.67  1.00000
  24082     10.80   -19.62  1.00000
  24083     10.80   -19.57  1.00000
  24084     10.80   -19.52  1.00000
  24085     10.80   -19.47  1.00000
  24086     10.80   -19.42  1.00000
  24087     10.80   -19.37  1.00000
  24088     10.80   -19.32  1.00000
  24089     10.80   -19.27  1.00000
  24090     10.80   -19.22  1.00000
  24091     10.80   -19.17  1.00000
  24092     10.80   -19.12  1.00000
  24093     10.80   -19.07  1.00000
  24094     10.80   -19.02  1.00000
  24095     10.80   -18.97  1.00000
  24096     10.80   -18.92  1.00000
  24097     10.80   -18.87  1.00000
  24098     10.80   -18.82  1.00000
  24099     10.80   -18.77  1.00000
  24100     10.80   -18.72  1.00000
  24101     10.80   -18.67  1.00000
  24102     10.80   -18.62  1.00000
  24103     10.80   -18.57  1.00000
  24104     10.80   -18.52  1.00000
  24105     10.80   -18.47  1.00000
  24106     10.80   -18.42  1.00000
  24107     10.80   -18.37  1.00000
  24108     10.80   -18.32  1.00000
  24109     10.80   -18.27  1.00000
  24110     10.80   -18.22  1.00000
  24111     10.80   -18.17  1.00000
  24112     10.80   -18.12  1.00000
  24113     10.80   -18.07  1.00000
  24114     10.80   -18.02  1.00000
  24115     10.80   -17.97  1.00000
  24116     10.80   -17.92  1.00000
  24117     10.80   -17.87  1.00000
  24118     10.80   -17.82  1.00000
  24119     10.80   -17.77  1.00000
  24120     10.80   -17.72  1.00000
  24121     10.80   -17.67  1.00000
  24122     10.80   -17.62  1.00000
  24123     10.80   -17.57  1.00000
  24124     10.80   -17.52  1.00000
  24125     10.80   -17.47  1.00000
  24126     10.80   -17.42  1.00000
  24127     10.80   -17.37  1.00000
  24128     10.80   -17.32  1.00000
  24129     10.80   -17.27  1.00000
  24130     10.80   -17.22  1.00000
  24131     10.80   -17.17  1.00000
  24132     10.80   -17.12  1.00000
  24133     10.80   -17.07  1.00000
  24134     10.80   -17.02  1.00000
  24135     10.80   -16.97  1.00000
  24136     10.80   -16.92  1.00000
  24137     10.80   -16.87  1.00000
  24138     10.80   -16.82  1.00000
  24139     10.80   -16.77  1.00000
  24140     10.80   -16.72  1.00000
  24141     10.80   -16.67  1.00000
  24142     10.80   -16.62  1.00000
  24143     10.80   -16.57  1.00000
  24144     10.80   -16.52  1.00000
  24145     10.80   -16.47  1.00000
  24146     10.80   -16.42  1.00000
  24147     10.80   -16.37  1.00000
  24148     10.80   -16.32  1.00000
  24149     10.80   -16.27  1.00000
  24150     10.80   -16.22  1.00000
  24151     10.80   -16.17  1.00000
  24152     10.80   -16.12  1.00000
  24153     10.80   -16.07  1.00000
  24154     10.80   -16.02  1.00000
  24155     10.80   -15.97  1.00000
  24156     10.80   -15.92  1.00000
  24157     10.80   -15.87  1.00000
  24158     10.80   -15.82  1.00000
  24159     10.80   -15.77  1.00000
  24160     10.80   -15.72  1.00000
  24161     10.80   -15.67  1.00000
  24162     10.80   -15.62  1.00000
  24163     10.80   -15.57  1.00000
  24164     10.80   -15.52  1.00000
  24165     10.80   -15.47  1.00000
  24166     10.80   -15.42  1.00000
  24167     10.80   -15.37  1.00000
  24168     10.85   -22.47  1.00000
  24169     10.85   -22.42  1.00000
  24170     10.85   -22.37  1.00000
  24171     10.85   -22.32  1.00000
  24172     10.85   -22.27  1.00000
  24173     10.85   -22.22  1.00000
  24174     10.85   -22.17  1.00000
  24175     10.85   -22.12  1.00000
  24176     10.85   -22.07  1.00000
  24177     10.85   -22.02  1.00000
  24178     10.85   -21.97  1.00000
  24179     10.85   -21.92  1.00000
  24180     10.85   -21.87  1.00000
  24181     10.85   -21.82  1.00000
  24182     10.85   -21.77  1.00000
  24183     10.85   -21.72  1.00000
  24184     10.85   -21.67  1.00000
  24185     10.85   -21.62  1.00000
  24186     10.85   -21.57  1.00000
  24187     10.85   -21.52  1.00000
  24188     10.85   -21.47  1.00000
  24189     10.85   -21.42  1.00000
  24190     10.85   -21.37  1.00000
  24191     10.85   -21.32  1.00000
  24192     10.85   -21.27  1.00000
  24193     10.85   -21.22  1.00000
  24194     10.85   -21.17  1.00000
  24195     10.85   -21.12  1.00000
  24196     10.85   -21.07  1.00000
  24197     10.85   -21.02  1.00000
  24198     10.85   -20.97  1.00000
  24199     10.85   -20.92  1.00000
  24200     10.85   -20.87  1.00000
  24201     10.85   -20.82  1.00000
  24202     10.85   -20.77  1.00000
  24203     10.85   -20.72  1.00000
  24204     10.85   -20.67  1.00000
  24205     10.85   -20.62  1.00000
  24206     10.85   -20.57  1.00000
  24207     10.85   -20.52  1.00000
  24208     10.85   -20.47  1.00000
  24209     10.85   -20.42  1.00000
  24210     10.85   -20.37  1.00000
  24211     10.85   -20.32  1.00000
  24212     10.85   -20.27  1.00000
  24213     10.85   -20.22  1.00000
  24214     10.85   -20.17  1.00000
  24215     10.85   -20.12  1.00000
  24216     10.85   -20.07  1.00000
  24217     10.85   -20.02  1.00000
  24218     10.85   -19.97  1.00000
  24219     10.85   -19.92  1.00000
  24220     10.85   -19.87  1.00000
  24221     10.85   -19.82  1.00000
  24222     10.85   -19.77  1.00000
  24223     10.85   -19.72  1.00000
  24224     10.85   -19.67  1.00000
  24225     10.85   -19.62  1.00000
  24226     10.85   -19.57  1.00000
  24227     10.85   -19.52  1.00000
  24228     10.85   -19.47  1.00000
  24229     10.85   -19.42  1.00000
  24230     10.85   -19.37  1.00000
  24231     10.85   -19.32  1.00000
  24232     10.85   -19.27  1.00000
  24233     10.85   -19.22  1.00000
  24234     10.85   -19.17  1.00000
  24235     10.85   -19.12  1.00000
  24236     10.85   -19.07  1.00000
  24237     10.85   -19.02  1.00000
  24238     10.85   -18.97  1.00000
  24239     10.85   -18.92  1.00000
  24240     10.85   -18.87  1.00000
  24241     10.85   -18.82  1.00000
  24242     10.85   -18.77  1.00000
  24243     10.85   -18.72  1.00000
  24244     10.85   -18.67  1.00000
  24245     10.85   -18.62  1.00000
  24246     10.85   -18.57  1.00000
  24247     10.85   -18.52  1.00000
  24248     10.85   -18.47  1.00000
  24249     10.85   -18.42  1.00000
  24250     10.85   -18.37  1.00000
  24251     10.85   -18.32  1.00000
  24252     10.85   -18.27  1.00000
  24253     10.85   -18.22  1.00000
  24254     10.85   -18.17  1.00000
  24255     10.85   -18.12  1.00000
  24256     10.85   -18.07  1.00000
  24257     10.85   -18.02  1.00000
  24258     10.85   -17.97  1.00000
  24259     10.85   -17.92  1.00000
  24260     10.85   -17.87  1.00000
  24261     10.85   -17.82  1.00000
  24262     10.85   -17.77  1.00000
  24263     10.85   -17.72  1.00000
  24264     10.85   -17.67  1.00000
  24265     10.85   -17.62  1.00000
  24266     10.85   -17.57  1.00000
  24267     10.85   -17.52  1.00000
  24268     10.85   -17.47  1.00000
  24269     10.85   -17.42  1.00000
  24270     10.85   -17.37  1.00000
  24271     10.85   -17.32  1.00000
  24272     10.85   -17.27  1.00000
  24273     10.85   -17.22  1.00000
  24274     10.85   -17.17  1.00000
  24275     10.85   -17.12  1.00000
  24276     10.85   -17.07  1.00000
  24277     10.85   -17.02  1.00000
  24278     10.85   -16.97  1.00000
  24279     10.85   -16.92  1.00000
  24280     10.85   -16.87  1.00000
  24281     10.85   -16.82  1.00000
  24282     10.85   -16.77  1.00000
  24283     10.85   -16.72  1.00000
  24284     10.85   -16.67  1.00000
  24285     10.85   -16.62  1.00000
  24286     10.85   -16.57  1.00000
  24287     10.85   -16.52  1.00000
  24288     10.85   -16.47  1.00000
  24289     10.85   -16.42  1.00000
  24290     10.85   -16.37  1.00000
  24291     10.85   -16.32  1.00000
  24292     10.85   -16.27  1.00000
  24293     10.85   -16.22  1.00000
  24294     10.85   -16.17  1.00000
  24295     10.85   -16.12  1.00000
  24296     10.85   -16.07  1.00000
  24297     10.85   -16.02  1.00000
  24298     10.85   -15.97  1.00000
  24299     10.85   -15.92  1.00000
  24300     10.85   -15.87  1.00000
  24301     10.85   -15.82  1.00000
  24302     10.85   -15.77  1.00000
  24303     10.85   -15.72  1.00000
  24304     10.85   -15.67  1.00000
  24305     10.85   -15.62  1.00000
  24306     10.85   -15.57  1.00000
  24307     10.85   -15.52  1.00000
  24308     10.85   -15.47  1.00000
  24309     10.85   -15.42  1.00000
  24310     10.85   -15.37  1.00000
  24311     10.90   -22.47  1.00000
  24312     10.90   -22.42  1.00000
  24313     10.90   -22.37  1.00000
  24314     10.90   -22.32  1.00000
  24315     10.90   -22.27  1.00000
  24316     10.90   -22.22  1.00000
  24317     10.90   -22.17  1.00000
  24318     10.90   -22.12  1.00000
  24319     10.90   -22.07  1.00000
  24320     10.90   -22.02  1.00000
  24321     10.90   -21.97  1.00000
  24322     10.90   -21.92  1.00000
  24323     10.90   -21.87  1.00000
  24324     10.90   -21.82  1.00000
  24325     10.90   -21.77  1.00000
  24326     10.90   -21.72  1.00000
  24327     10.90   -21.67  1.00000
  24328     10.90   -21.62  1.00000
  24329     10.90   -21.57  1.00000
  24330     10.90   -21.52  1.00000
  24331     10.90   -21.47  1.00000
  24332     10.90   -21.42  1.00000
  24333     10.90   -21.37  1.00000
  24334     10.90   -21.32  1.00000
  24335     10.90   -21.27  1.00000
  24336     10.90   -21.22  1.00000
  24337     10.90   -21.17  1.00000
  24338     10.90   -21.12  1.00000
  24339     10.90   -21.07  1.00000
  24340     10.90   -21.02  1.00000
  24341     10.90   -20.97  1.00000
  24342     10.90   -20.92  1.00000
  24343     10.90   -20.87  1.00000
  24344     10.90   -20.82  1.00000
  24345     10.90   -20.77  1.00000
  24346     10.90   -20.72  1.00000
  24347     10.90   -20.67  1.00000
  24348     10.90   -20.62  1.00000
  24349     10.90   -20.57  1.00000
  24350     10.90   -20.52  1.00000
  24351     10.90   -20.47  1.00000
  24352     10.90   -20.42  1.00000
  24353     10.90   -20.37  1.00000
  24354     10.90   -20.32  1.00000
  24355     10.90   -20.27  1.00000
  24356     10.90   -20.22  1.00000
  24357     10.90   -20.17  1.00000
  24358     10.90   -20.12  1.00000
  24359     10.90   -20.07  1.00000
  24360     10.90   -20.02  1.00000
  24361     10.90   -19.97  1.00000
  24362     10.90   -19.92  1.00000
  24363     10.90   -19.87  1.00000
  24364     10.90   -19.82  1.00000
  24365     10.90   -19.77  1.00000
  24366     10.90   -19.72  1.00000
  24367     10.90   -19.67  1.00000
  24368     10.90   -19.62  1.00000
  24369     10.90   -19.57  1.00000
  24370     10.90   -19.52  1.00000
  24371     10.90   -19.47  1.00000
  24372     10.90   -19.42  1.00000
  24373     10.90   -19.37  1.00000
  24374     10.90   -19.32  1.00000
  24375     10.90   -19.27  1.00000
  24376     10.90   -19.22  1.00000
  24377     10.90   -19.17  1.00000
  24378     10.90   -19.12  1.00000
  24379     10.90   -19.07  1.00000
  24380     10.90   -19.02  1.00000
  24381     10.90   -18.97  1.00000
  24382     10.90   -18.92  1.00000
  24383     10.90   -18.87  1.00000
  24384     10.90   -18.82  1.00000
  24385     10.90   -18.77  1.00000
  24386     10.90   -18.72  1.00000
  24387     10.90   -18.67  1.00000
  24388     10.90   -18.62  1.00000
  24389     10.90   -18.57  1.00000
  24390     10.90   -18.52  1.00000
  24391     10.90   -18.47  1.00000
  24392     10.90   -18.42  1.00000
  24393     10.90   -18.37  1.00000
  24394     10.90   -18.32  1.00000
  24395     10.90   -18.27  1.00000
  24396     10.90   -18.22  1.00000
  24397     10.90   -18.17  1.00000
  24398     10.90   -18.12  1.00000
  24399     10.90   -18.07  1.00000
  24400     10.90   -18.02  1.00000
  24401     10.90   -17.97  1.00000
  24402     10.90   -17.92  1.00000
  24403     10.90   -17.87  1.00000
  24404     10.90   -17.82  1.00000
  24405     10.90   -17.77  1.00000
  24406     10.90   -17.72  1.00000
  24407     10.90   -17.67  1.00000
  24408     10.90   -17.62  1.00000
  24409     10.90   -17.57  1.00000
  24410     10.90   -17.52  1.00000
  24411     10.90   -17.47  1.00000
  24412     10.90   -17.42  1.00000
  24413     10.90   -17.37  1.00000
  24414     10.90   -17.32  1.00000
  24415     10.90   -17.27  1.00000
  24416     10.90   -17.22  1.00000
  24417     10.90   -17.17  1.00000
  24418     10.90   -17.12  1.00000
  24419     10.90   -17.07  1.00000
  24420     10.90   -17.02  1.00000
  24421     10.90   -16.97  1.00000
  24422     10.90   -16.92  1.00000
  24423     10.90   -16.87  1.00000
  24424     10.90   -16.82  1.00000
  24425     10.90   -16.77  1.00000
  24426     10.90   -16.72  1.00000
  24427     10.90   -16.67  1.00000
  24428     10.90   -16.62  1.00000
  24429     10.90   -16.57  1.00000
  24430     10.90   -16.52  1.00000
  24431     10.90   -16.47  1.00000
  24432     10.90   -16.42  1.00000
  24433     10.90   -16.37  1.00000
  24434     10.90   -16.32  1.00000
  24435     10.90   -16.27  1.00000
  24436     10.90   -16.22  1.00000
  24437     10.90   -16.17  1.00000
  24438     10.90   -16.12  1.00000
  24439     10.90   -16.07  1.00000
  24440     10.90   -16.02  1.00000
  24441     10.90   -15.97  1.00000
  24442     10.90   -15.92  1.00000
  24443     10.90   -15.87  1.00000
  24444     10.90   -15.82  1.00000
  24445     10.90   -15.77  1.00000
  24446     10.90   -15.72  1.00000
  24447     10.90   -15.67  1.00000
  24448     10.90   -15.62  1.00000
  24449     10.90   -15.57  1.00000
  24450     10.90   -15.52  1.00000
  24451     10.90   -15.47  1.00000
  24452     10.90   -15.42  1.00000
  24453     10.90   -15.37  1.00000
  24454     10.95   -22.47  1.00000
  24455     10.95   -22.42  1.00000
  24456     10.95   -22.37  1.00000
  24457     10.95   -22.32  1.00000
  24458     10.95   -22.27  1.00000
  24459     10.95   -22.22  1.00000
  24460     10.95   -22.17  1.00000
  24461     10.95   -22.12  1.00000
  24462     10.95   -22.07  1.00000
  24463     10.95   -22.02  1.00000
  24464     10.95   -21.97  1.00000
  24465     10.95   -21.92  1.00000
  24466     10.95   -21.87  1.00000
  24467     10.95   -21.82  1.00000
  24468     10.95   -21.77  1.00000
  24469     10.95   -21.72  1.00000
  24470     10.95   -21.67  1.00000
  24471     10.95   -21.62  1.00000
  24472     10.95   -21.57  1.00000
  24473     10.95   -21.52  1.00000
  24474     10.95   -21.47  1.00000
  24475     10.95   -21.42  1.00000
  24476     10.95   -21.37  1.00000
  24477     10.95   -21.32  1.00000
  24478     10.95   -21.27  1.00000
  24479     10.95   -21.22  1.00000
  24480     10.95   -21.17  1.00000
  24481     10.95   -21.12  1.00000
  24482     10.95   -21.07  1.00000
  24483     10.95   -21.02  1.00000
  24484     10.95   -20.97  1.00000
  24485     10.95   -20.92  1.00000
  24486     10.95   -20.87  1.00000
  24487     10.95   -20.82  1.00000
  24488     10.95   -20.77  1.00000
  24489     10.95   -20.72  1.00000
  24490     10.95   -20.67  1.00000
  24491     10.95   -20.62  1.00000
  24492     10.95   -20.57  1.00000
  24493     10.95   -20.52  1.00000
  24494     10.95   -20.47  1.00000
  24495     10.95   -20.42  1.00000
  24496     10.95   -20.37  1.00000
  24497     10.95   -20.32  1.00000
  24498     10.95   -20.27  1.00000
  24499     10.95   -20.22  1.00000
  24500     10.95   -20.17  1.00000
  24501     10.95   -20.12  1.00000
  24502     10.95   -20.07  1.00000
  24503     10.95   -20.02  1.00000
  24504     10.95   -19.97  1.00000
  24505     10.95   -19.92  1.00000
  24506     10.95   -19.87  1.00000
  24507     10.95   -19.82  1.00000
  24508     10.95   -19.77  1.00000
  24509     10.95   -19.72  1.00000
  24510     10.95   -19.67  1.00000
  24511     10.95   -19.62  1.00000
  24512     10.95   -19.57  1.00000
  24513     10.95   -19.52  1.00000
  24514     10.95   -19.47  1.00000
  24515     10.95   -19.42  1.00000
  24516     10.95   -19.37  1.00000
  24517     10.95   -19.32  1.00000
  24518     10.95   -19.27  1.00000
  24519     10.95   -19.22  1.00000
  24520     10.95   -19.17  1.00000
  24521     10.95   -19.12  1.00000
  24522     10.95   -19.07  1.00000
  24523     10.95   -19.02  1.00000
  24524     10.95   -18.97  1.00000
  24525     10.95   -18.92  1.00000
  24526     10.95   -18.87  1.00000
  24527     10.95   -18.82  1.00000
  24528     10.95   -18.77  1.00000
  24529     10.95   -18.72  1.00000
  24530     10.95   -18.67  1.00000
  24531     10.95   -18.62  1.00000
  24532     10.95   -18.57  1.00000
  24533     10.95   -18.52  1.00000
  24534     10.95   -18.47  1.00000
  24535     10.95   -18.42  1.00000
  24536     10.95   -18.37  1.00000
  24537     10.95   -18.32  1.00000
  24538     10.95   -18.27  1.00000
  24539     10.95   -18.22  1.00000
  24540     10.95   -18.17  1.00000
  24541     10.95   -18.12  1.00000
  24542     10.95   -18.07  1.00000
  24543     10.95   -18.02  1.00000
  24544     10.95   -17.97  1.00000
  24545     10.95   -17.92  1.00000
  24546     10.95   -17.87  1.00000
  24547     10.95   -17.82  1.00000
  24548     10.95   -17.77  1.00000
  24549     10.95   -17.72  1.00000
  24550     10.95   -17.67  1.00000
  24551     10.95   -17.62  1.00000
  24552     10.95   -17.57  1.00000
  24553     10.95   -17.52  1.00000
  24554     10.95   -17.47  1.00000
  24555     10.95   -17.42  1.00000
  24556     10.95   -17.37  1.00000
  24557     10.95   -17.32  1.00000
  24558     10.95   -17.27  1.00000
  24559     10.95   -17.22  1.00000
  24560     10.95   -17.17  1.00000
  24561     10.95   -17.12  1.00000
  24562     10.95   -17.07  1.00000
  24563     10.95   -17.02  1.00000
  24564     10.95   -16.97  1.00000
  24565     10.95   -16.92  1.00000
  24566     10.95   -16.87  1.00000
  24567     10.95   -16.82  1.00000
  24568     10.95   -16.77  1.00000
  24569     10.95   -16.72  1.00000
  24570     10.95   -16.67  1.00000
  24571     10.95   -16.62  1.00000
  24572     10.95   -16.57  1.00000
  24573     10.95   -16.52  1.00000
  24574     10.95   -16.47  1.00000
  24575     10.95   -16.42  1.00000
  24576     10.95   -16.37  1.00000
  24577     10.95   -16.32  1.00000
  24578     10.95   -16.27  1.00000
  24579     10.95   -16.22  1.00000
  24580     10.95   -16.17  1.00000
  24581     10.95   -16.12  1.00000
  24582     10.95   -16.07  1.00000
  24583     10.95   -16.02  1.00000
  24584     10.95   -15.97  1.00000
  24585     10.95   -15.92  1.00000
  24586     10.95   -15.87  1.00000
  24587     10.95   -15.82  1.00000
  24588     10.95   -15.77  1.00000
  24589     10.95   -15.72  1.00000
  24590     10.95   -15.67  1.00000
  24591     10.95   -15.62  1.00000
  24592     10.95   -15.57  1.00000
  24593     10.95   -15.52  1.00000
  24594     10.95   -15.47  1.00000
  24595     10.95   -15.42  1.00000
  24596     10.95   -15.37  1.00000
  24597     11.00   -22.47  1.00000
  24598     11.00   -22.42  1.00000
  24599     11.00   -22.37  1.00000
  24600     11.00   -22.32  1.00000
  24601     11.00   -22.27  1.00000
  24602     11.00   -22.22  1.00000
  24603     11.00   -22.17  1.00000
  24604     11.00   -22.12  1.00000
  24605     11.00   -22.07  1.00000
  24606     11.00   -22.02  1.00000
  24607     11.00   -21.97  1.00000
  24608     11.00   -21.92  1.00000
  24609     11.00   -21.87  1.00000
  24610     11.00   -21.82  1.00000
  24611     11.00   -21.77  1.00000
  24612     11.00   -21.72  1.00000
  24613     11.00   -21.67  1.00000
  24614     11.00   -21.62  1.00000
  24615     11.00   -21.57  1.00000
  24616     11.00   -21.52  1.00000
  24617     11.00   -21.47  1.00000
  24618     11.00   -21.42  1.00000
  24619     11.00   -21.37  1.00000
  24620     11.00   -21.32  1.00000
  24621     11.00   -21.27  1.00000
  24622     11.00   -21.22  1.00000
  24623     11.00   -21.17  1.00000
  24624     11.00   -21.12  1.00000
  24625     11.00   -21.07  1.00000
  24626     11.00   -21.02  1.00000
  24627     11.00   -20.97  1.00000
  24628     11.00   -20.92  1.00000
  24629     11.00   -20.87  1.00000
  24630     11.00   -20.82  1.00000
  24631     11.00   -20.77  1.00000
  24632     11.00   -20.72  1.00000
  24633     11.00   -20.67  1.00000
  24634     11.00   -20.62  1.00000
  24635     11.00   -20.57  1.00000
  24636     11.00   -20.52  1.00000
  24637     11.00   -20.47  1.00000
  24638     11.00   -20.42  1.00000
  24639     11.00   -20.37  1.00000
  24640     11.00   -20.32  1.00000
  24641     11.00   -20.27  1.00000
  24642     11.00   -20.22  1.00000
  24643     11.00   -20.17  1.00000
  24644     11.00   -20.12  1.00000
  24645     11.00   -20.07  1.00000
  24646     11.00   -20.02  1.00000
  24647     11.00   -19.97  1.00000
  24648     11.00   -19.92  1.00000
  24649     11.00   -19.87  1.00000
  24650     11.00   -19.82  1.00000
  24651     11.00   -19.77  1.00000
  24652     11.00   -19.72  1.00000
  24653     11.00   -19.67  1.00000
  24654     11.00   -19.62  1.00000
  24655     11.00   -19.57  1.00000
  24656     11.00   -19.52  1.00000
  24657     11.00   -19.47  1.00000
  24658     11.00   -19.42  1.00000
  24659     11.00   -19.37  1.00000
  24660     11.00   -19.32  1.00000
  24661     11.00   -19.27  1.00000
  24662     11.00   -19.22  1.00000
  24663     11.00   -19.17  1.00000
  24664     11.00   -19.12  1.00000
  24665     11.00   -19.07  1.00000
  24666     11.00   -19.02  1.00000
  24667     11.00   -18.97  1.00000
  24668     11.00   -18.92  1.00000
  24669     11.00   -18.87  1.00000
  24670     11.00   -18.82  1.00000
  24671     11.00   -18.77  1.00000
  24672     11.00   -18.72  1.00000
  24673     11.00   -18.67  1.00000
  24674     11.00   -18.62  1.00000
  24675     11.00   -18.57  1.00000
  24676     11.00   -18.52  1.00000
  24677     11.00   -18.47  1.00000
  24678     11.00   -18.42  1.00000
  24679     11.00   -18.37  1.00000
  24680     11.00   -18.32  1.00000
  24681     11.00   -18.27  1.00000
  24682     11.00   -18.22  1.00000
  24683     11.00   -18.17  1.00000
  24684     11.00   -18.12  1.00000
  24685     11.00   -18.07  1.00000
  24686     11.00   -18.02  1.00000
  24687     11.00   -17.97  1.00000
  24688     11.00   -17.92  1.00000
  24689     11.00   -17.87  1.00000
  24690     11.00   -17.82  1.00000
  24691     11.00   -17.77  1.00000
  24692     11.00   -17.72  1.00000
  24693     11.00   -17.67  1.00000
  24694     11.00   -17.62  1.00000
  24695     11.00   -17.57  1.00000
  24696     11.00   -17.52  1.00000
  24697     11.00   -17.47  1.00000
  24698     11.00   -17.42  1.00000
  24699     11.00   -17.37  1.00000
  24700     11.00   -17.32  1.00000
  24701     11.00   -17.27  1.00000
  24702     11.00   -17.22  1.00000
  24703     11.00   -17.17  1.00000
  24704     11.00   -17.12  1.00000
  24705     11.00   -17.07  1.00000
  24706     11.00   -17.02  1.00000
  24707     11.00   -16.97  1.00000
  24708     11.00   -16.92  1.00000
  24709     11.00   -16.87  1.00000
  24710     11.00   -16.82  1.00000
  24711     11.00   -16.77  1.00000
  24712     11.00   -16.72  1.00000
  24713     11.00   -16.67  1.00000
  24714     11.00   -16.62  1.00000
  24715     11.00   -16.57  1.00000
  24716     11.00   -16.52  1.00000
  24717     11.00   -16.47  1.00000
  24718     11.00   -16.42  1.00000
  24719     11.00   -16.37  1.00000
  24720     11.00   -16.32  1.00000
  24721     11.00   -16.27  1.00000
  24722     11.00   -16.22  1.00000
  24723     11.00   -16.17  1.00000
  24724     11.00   -16.12  1.00000
  24725     11.00   -16.07  1.00000
  24726     11.00   -16.02  1.00000
  24727     11.00   -15.97  1.00000
  24728     11.00   -15.92  1.00000
  24729     11.00   -15.87  1.00000
  24730     11.00   -15.82  1.00000
  24731     11.00   -15.77  1.00000
  24732     11.00   -15.72  1.00000
  24733     11.00   -15.67  1.00000
  24734     11.00   -15.62  1.00000
  24735     11.00   -15.57  1.00000
  24736     11.00   -15.52  1.00000
  24737     11.00   -15.47  1.00000
  24738     11.00   -15.42  1.00000
  24739     11.00   -15.37  1.00000
  24740     11.05   -22.47  1.00000
  24741     11.05   -22.42  1.00000
  24742     11.05   -22.37  1.00000
  24743     11.05   -22.32  1.00000
  24744     11.05   -22.27  1.00000
  24745     11.05   -22.22  1.00000
  24746     11.05   -22.17  1.00000
  24747     11.05   -22.12  1.00000
  24748     11.05   -22.07  1.00000
  24749     11.05   -22.02  1.00000
  24750     11.05   -21.97  1.00000
  24751     11.05   -21.92  1.00000
  24752     11.05   -21.87  1.00000
  24753     11.05   -21.82  1.00000
  24754     11.05   -21.77  1.00000
  24755     11.05   -21.72  1.00000
  24756     11.05   -21.67  1.00000
  24757     11.05   -21.62  1.00000
  24758     11.05   -21.57  1.00000
  24759     11.05   -21.52  1.00000
  24760     11.05   -21.47  1.00000
  24761     11.05   -21.42  1.00000
  24762     11.05   -21.37  1.00000
  24763     11.05   -21.32  1.00000
  24764     11.05   -21.27  1.00000
  24765     11.05   -21.22  1.00000
  24766     11.05   -21.17  1.00000
  24767     11.05   -21.12  1.00000
  24768     11.05   -21.07  1.00000
  24769     11.05   -21.02  1.00000
  24770     11.05   -20.97  1.00000
  24771     11.05   -20.92  1.00000
  24772     11.05   -20.87  1.00000
  24773     11.05   -20.82  1.00000
